grado_celcius,grado_fahrenheit,grado_kelvin
63710,114710,63983.15
63715,114719,63988.15
63720,114728,63993.15
63725,114737,63998.15
63730,114746,64003.15
63735,114755,64008.15
63740,114764,64013.15
63745,114773,64018.15
63750,114782,64023.15
63755,114791,64028.15
63760,114800,64033.15
63765,114809,64038.15
63770,114818,64043.15
63775,114827,64048.15
63780,114836,64053.15
63785,114845,64058.15
63790,114854,64063.15
63795,114863,64068.15
63800,114872,64073.15
63805,114881,64078.15
63810,114890,64083.15
63815,114899,64088.15
63820,114908,64093.15
63825,114917,64098.15
63830,114926,64103.15
63835,114935,64108.15
63840,114944,64113.15
63845,114953,64118.15
63850,114962,64123.15
63855,114971,64128.15
63860,114980,64133.15
63865,114989,64138.15
63870,114998,64143.15
63875,115007,64148.15
63880,115016,64153.15
63885,115025,64158.15
63890,115034,64163.15
63895,115043,64168.15
63900,115052,64173.15
63905,115061,64178.15
63910,115070,64183.15
63915,115079,64188.15
63920,115088,64193.15
63925,115097,64198.15
63930,115106,64203.15
63935,115115,64208.15
63940,115124,64213.15
63945,115133,64218.15
63950,115142,64223.15
63955,115151,64228.15
63960,115160,64233.15
63965,115169,64238.15
63970,115178,64243.15
63975,115187,64248.15
63980,115196,64253.15
63985,115205,64258.15
63990,115214,64263.15
63995,115223,64268.15
64000,115232,64273.15
64005,115241,64278.15
64010,115250,64283.15
64015,115259,64288.15
64020,115268,64293.15
64025,115277,64298.15
64030,115286,64303.15
64035,115295,64308.15
64040,115304,64313.15
64045,115313,64318.15
64050,115322,64323.15
64055,115331,64328.15
64060,115340,64333.15
64065,115349,64338.15
64070,115358,64343.15
64075,115367,64348.15
64080,115376,64353.15
64085,115385,64358.15
64090,115394,64363.15
64095,115403,64368.15
64100,115412,64373.15
64105,115421,64378.15
64110,115430,64383.15
64115,115439,64388.15
64120,115448,64393.15
64125,115457,64398.15
64130,115466,64403.15
64135,115475,64408.15
64140,115484,64413.15
64145,115493,64418.15
64150,115502,64423.15
64155,115511,64428.15
64160,115520,64433.15
64165,115529,64438.15
64170,115538,64443.15
64175,115547,64448.15
64180,115556,64453.15
64185,115565,64458.15
64190,115574,64463.15
64195,115583,64468.15
64200,115592,64473.15
64205,115601,64478.15
64210,115610,64483.15
64215,115619,64488.15
64220,115628,64493.15
64225,115637,64498.15
64230,115646,64503.15
64235,115655,64508.15
64240,115664,64513.15
64245,115673,64518.15
64250,115682,64523.15
64255,115691,64528.15
64260,115700,64533.15
64265,115709,64538.15
64270,115718,64543.15
64275,115727,64548.15
64280,115736,64553.15
64285,115745,64558.15
64290,115754,64563.15
64295,115763,64568.15
64300,115772,64573.15
64305,115781,64578.15
64310,115790,64583.15
64315,115799,64588.15
64320,115808,64593.15
64325,115817,64598.15
64330,115826,64603.15
64335,115835,64608.15
64340,115844,64613.15
64345,115853,64618.15
64350,115862,64623.15
64355,115871,64628.15
64360,115880,64633.15
64365,115889,64638.15
64370,115898,64643.15
64375,115907,64648.15
64380,115916,64653.15
64385,115925,64658.15
64390,115934,64663.15
64395,115943,64668.15
64400,115952,64673.15
64405,115961,64678.15
64410,115970,64683.15
64415,115979,64688.15
64420,115988,64693.15
64425,115997,64698.15
64430,116006,64703.15
64435,116015,64708.15
64440,116024,64713.15
64445,116033,64718.15
64450,116042,64723.15
64455,116051,64728.15
64460,116060,64733.15
64465,116069,64738.15
64470,116078,64743.15
64475,116087,64748.15
64480,116096,64753.15
64485,116105,64758.15
64490,116114,64763.15
64495,116123,64768.15
64500,116132,64773.15
64505,116141,64778.15
64510,116150,64783.15
64515,116159,64788.15
64520,116168,64793.15
64525,116177,64798.15
64530,116186,64803.15
64535,116195,64808.15
64540,116204,64813.15
64545,116213,64818.15
64550,116222,64823.15
64555,116231,64828.15
64560,116240,64833.15
64565,116249,64838.15
64570,116258,64843.15
64575,116267,64848.15
64580,116276,64853.15
64585,116285,64858.15
64590,116294,64863.15
64595,116303,64868.15
64600,116312,64873.15
64605,116321,64878.15
64610,116330,64883.15
64615,116339,64888.15
64620,116348,64893.15
64625,116357,64898.15
64630,116366,64903.15
64635,116375,64908.15
64640,116384,64913.15
64645,116393,64918.15
64650,116402,64923.15
64655,116411,64928.15
64660,116420,64933.15
64665,116429,64938.15
64670,116438,64943.15
64675,116447,64948.15
64680,116456,64953.15
64685,116465,64958.15
64690,116474,64963.15
64695,116483,64968.15
64700,116492,64973.15
64705,116501,64978.15
64710,116510,64983.15
64715,116519,64988.15
64720,116528,64993.15
64725,116537,64998.15
64730,116546,65003.15
64735,116555,65008.15
64740,116564,65013.15
64745,116573,65018.15
64750,116582,65023.15
64755,116591,65028.15
64760,116600,65033.15
64765,116609,65038.15
64770,116618,65043.15
64775,116627,65048.15
64780,116636,65053.15
64785,116645,65058.15
64790,116654,65063.15
64795,116663,65068.15
64800,116672,65073.15
64805,116681,65078.15
64810,116690,65083.15
64815,116699,65088.15
64820,116708,65093.15
64825,116717,65098.15
64830,116726,65103.15
64835,116735,65108.15
64840,116744,65113.15
64845,116753,65118.15
64850,116762,65123.15
64855,116771,65128.15
64860,116780,65133.15
64865,116789,65138.15
64870,116798,65143.15
64875,116807,65148.15
64880,116816,65153.15
64885,116825,65158.15
64890,116834,65163.15
64895,116843,65168.15
64900,116852,65173.15
64905,116861,65178.15
64910,116870,65183.15
64915,116879,65188.15
64920,116888,65193.15
64925,116897,65198.15
64930,116906,65203.15
64935,116915,65208.15
64940,116924,65213.15
64945,116933,65218.15
64950,116942,65223.15
64955,116951,65228.15
64960,116960,65233.15
64965,116969,65238.15
64970,116978,65243.15
64975,116987,65248.15
64980,116996,65253.15
64985,117005,65258.15
64990,117014,65263.15
64995,117023,65268.15
65000,117032,65273.15
65005,117041,65278.15
65010,117050,65283.15
65015,117059,65288.15
65020,117068,65293.15
65025,117077,65298.15
65030,117086,65303.15
65035,117095,65308.15
65040,117104,65313.15
65045,117113,65318.15
65050,117122,65323.15
65055,117131,65328.15
65060,117140,65333.15
65065,117149,65338.15
65070,117158,65343.15
65075,117167,65348.15
65080,117176,65353.15
65085,117185,65358.15
65090,117194,65363.15
65095,117203,65368.15
65100,117212,65373.15
65105,117221,65378.15
65110,117230,65383.15
65115,117239,65388.15
65120,117248,65393.15
65125,117257,65398.15
65130,117266,65403.15
65135,117275,65408.15
65140,117284,65413.15
65145,117293,65418.15
65150,117302,65423.15
65155,117311,65428.15
65160,117320,65433.15
65165,117329,65438.15
65170,117338,65443.15
65175,117347,65448.15
65180,117356,65453.15
65185,117365,65458.15
65190,117374,65463.15
65195,117383,65468.15
65200,117392,65473.15
65205,117401,65478.15
65210,117410,65483.15
65215,117419,65488.15
65220,117428,65493.15
65225,117437,65498.15
65230,117446,65503.15
65235,117455,65508.15
65240,117464,65513.15
65245,117473,65518.15
65250,117482,65523.15
65255,117491,65528.15
65260,117500,65533.15
65265,117509,65538.15
65270,117518,65543.15
65275,117527,65548.15
65280,117536,65553.15
65285,117545,65558.15
65290,117554,65563.15
65295,117563,65568.15
65300,117572,65573.15
65305,117581,65578.15
65310,117590,65583.15
65315,117599,65588.15
65320,117608,65593.15
65325,117617,65598.15
65330,117626,65603.15
65335,117635,65608.15
65340,117644,65613.15
65345,117653,65618.15
65350,117662,65623.15
65355,117671,65628.15
65360,117680,65633.15
65365,117689,65638.15
65370,117698,65643.15
65375,117707,65648.15
65380,117716,65653.15
65385,117725,65658.15
65390,117734,65663.15
65395,117743,65668.15
65400,117752,65673.15
65405,117761,65678.15
65410,117770,65683.15
65415,117779,65688.15
65420,117788,65693.15
65425,117797,65698.15
65430,117806,65703.15
65435,117815,65708.15
65440,117824,65713.15
65445,117833,65718.15
65450,117842,65723.15
65455,117851,65728.15
65460,117860,65733.15
65465,117869,65738.15
65470,117878,65743.15
65475,117887,65748.15
65480,117896,65753.15
65485,117905,65758.15
65490,117914,65763.15
65495,117923,65768.15
65500,117932,65773.15
65505,117941,65778.15
65510,117950,65783.15
65515,117959,65788.15
65520,117968,65793.15
65525,117977,65798.15
65530,117986,65803.15
65535,117995,65808.15
65540,118004,65813.15
65545,118013,65818.15
65550,118022,65823.15
65555,118031,65828.15
65560,118040,65833.15
65565,118049,65838.15
65570,118058,65843.15
65575,118067,65848.15
65580,118076,65853.15
65585,118085,65858.15
65590,118094,65863.15
65595,118103,65868.15
65600,118112,65873.15
65605,118121,65878.15
65610,118130,65883.15
65615,118139,65888.15
65620,118148,65893.15
65625,118157,65898.15
65630,118166,65903.15
65635,118175,65908.15
65640,118184,65913.15
65645,118193,65918.15
65650,118202,65923.15
65655,118211,65928.15
65660,118220,65933.15
65665,118229,65938.15
65670,118238,65943.15
65675,118247,65948.15
65680,118256,65953.15
65685,118265,65958.15
65690,118274,65963.15
65695,118283,65968.15
65700,118292,65973.15
65705,118301,65978.15
65710,118310,65983.15
65715,118319,65988.15
65720,118328,65993.15
65725,118337,65998.15
65730,118346,66003.15
65735,118355,66008.15
65740,118364,66013.15
65745,118373,66018.15
65750,118382,66023.15
65755,118391,66028.15
65760,118400,66033.15
65765,118409,66038.15
65770,118418,66043.15
65775,118427,66048.15
65780,118436,66053.15
65785,118445,66058.15
65790,118454,66063.15
65795,118463,66068.15
65800,118472,66073.15
65805,118481,66078.15
65810,118490,66083.15
65815,118499,66088.15
65820,118508,66093.15
65825,118517,66098.15
65830,118526,66103.15
65835,118535,66108.15
65840,118544,66113.15
65845,118553,66118.15
65850,118562,66123.15
65855,118571,66128.15
65860,118580,66133.15
65865,118589,66138.15
65870,118598,66143.15
65875,118607,66148.15
65880,118616,66153.15
65885,118625,66158.15
65890,118634,66163.15
65895,118643,66168.15
65900,118652,66173.15
65905,118661,66178.15
65910,118670,66183.15
65915,118679,66188.15
65920,118688,66193.15
65925,118697,66198.15
65930,118706,66203.15
65935,118715,66208.15
65940,118724,66213.15
65945,118733,66218.15
65950,118742,66223.15
65955,118751,66228.15
65960,118760,66233.15
65965,118769,66238.15
65970,118778,66243.15
65975,118787,66248.15
65980,118796,66253.15
65985,118805,66258.15
65990,118814,66263.15
65995,118823,66268.15
66000,118832,66273.15
66005,118841,66278.15
66010,118850,66283.15
66015,118859,66288.15
66020,118868,66293.15
66025,118877,66298.15
66030,118886,66303.15
66035,118895,66308.15
66040,118904,66313.15
66045,118913,66318.15
66050,118922,66323.15
66055,118931,66328.15
66060,118940,66333.15
66065,118949,66338.15
66070,118958,66343.15
66075,118967,66348.15
66080,118976,66353.15
66085,118985,66358.15
66090,118994,66363.15
66095,119003,66368.15
66100,119012,66373.15
66105,119021,66378.15
66110,119030,66383.15
66115,119039,66388.15
66120,119048,66393.15
66125,119057,66398.15
66130,119066,66403.15
66135,119075,66408.15
66140,119084,66413.15
66145,119093,66418.15
66150,119102,66423.15
66155,119111,66428.15
66160,119120,66433.15
66165,119129,66438.15
66170,119138,66443.15
66175,119147,66448.15
66180,119156,66453.15
66185,119165,66458.15
66190,119174,66463.15
66195,119183,66468.15
66200,119192,66473.15
66205,119201,66478.15
66210,119210,66483.15
66215,119219,66488.15
66220,119228,66493.15
66225,119237,66498.15
66230,119246,66503.15
66235,119255,66508.15
66240,119264,66513.15
66245,119273,66518.15
66250,119282,66523.15
66255,119291,66528.15
66260,119300,66533.15
66265,119309,66538.15
66270,119318,66543.15
66275,119327,66548.15
66280,119336,66553.15
66285,119345,66558.15
66290,119354,66563.15
66295,119363,66568.15
66300,119372,66573.15
66305,119381,66578.15
66310,119390,66583.15
66315,119399,66588.15
66320,119408,66593.15
66325,119417,66598.15
66330,119426,66603.15
66335,119435,66608.15
66340,119444,66613.15
66345,119453,66618.15
66350,119462,66623.15
66355,119471,66628.15
66360,119480,66633.15
66365,119489,66638.15
66370,119498,66643.15
66375,119507,66648.15
66380,119516,66653.15
66385,119525,66658.15
66390,119534,66663.15
66395,119543,66668.15
66400,119552,66673.15
66405,119561,66678.15
66410,119570,66683.15
66415,119579,66688.15
66420,119588,66693.15
66425,119597,66698.15
66430,119606,66703.15
66435,119615,66708.15
66440,119624,66713.15
66445,119633,66718.15
66450,119642,66723.15
66455,119651,66728.15
66460,119660,66733.15
66465,119669,66738.15
66470,119678,66743.15
66475,119687,66748.15
66480,119696,66753.15
66485,119705,66758.15
66490,119714,66763.15
66495,119723,66768.15
66500,119732,66773.15
66505,119741,66778.15
66510,119750,66783.15
66515,119759,66788.15
66520,119768,66793.15
66525,119777,66798.15
66530,119786,66803.15
66535,119795,66808.15
66540,119804,66813.15
66545,119813,66818.15
66550,119822,66823.15
66555,119831,66828.15
66560,119840,66833.15
66565,119849,66838.15
66570,119858,66843.15
66575,119867,66848.15
66580,119876,66853.15
66585,119885,66858.15
66590,119894,66863.15
66595,119903,66868.15
66600,119912,66873.15
66605,119921,66878.15
66610,119930,66883.15
66615,119939,66888.15
66620,119948,66893.15
66625,119957,66898.15
66630,119966,66903.15
66635,119975,66908.15
66640,119984,66913.15
66645,119993,66918.15
66650,120002,66923.15
66655,120011,66928.15
66660,120020,66933.15
66665,120029,66938.15
66670,120038,66943.15
66675,120047,66948.15
66680,120056,66953.15
66685,120065,66958.15
66690,120074,66963.15
66695,120083,66968.15
66700,120092,66973.15
66705,120101,66978.15
66710,120110,66983.15
66715,120119,66988.15
66720,120128,66993.15
66725,120137,66998.15
66730,120146,67003.15
66735,120155,67008.15
66740,120164,67013.15
66745,120173,67018.15
66750,120182,67023.15
66755,120191,67028.15
66760,120200,67033.15
66765,120209,67038.15
66770,120218,67043.15
66775,120227,67048.15
66780,120236,67053.15
66785,120245,67058.15
66790,120254,67063.15
66795,120263,67068.15
66800,120272,67073.15
66805,120281,67078.15
66810,120290,67083.15
66815,120299,67088.15
66820,120308,67093.15
66825,120317,67098.15
66830,120326,67103.15
66835,120335,67108.15
66840,120344,67113.15
66845,120353,67118.15
66850,120362,67123.15
66855,120371,67128.15
66860,120380,67133.15
66865,120389,67138.15
66870,120398,67143.15
66875,120407,67148.15
66880,120416,67153.15
66885,120425,67158.15
66890,120434,67163.15
66895,120443,67168.15
66900,120452,67173.15
66905,120461,67178.15
66910,120470,67183.15
66915,120479,67188.15
66920,120488,67193.15
66925,120497,67198.15
66930,120506,67203.15
66935,120515,67208.15
66940,120524,67213.15
66945,120533,67218.15
66950,120542,67223.15
66955,120551,67228.15
66960,120560,67233.15
66965,120569,67238.15
66970,120578,67243.15
66975,120587,67248.15
66980,120596,67253.15
66985,120605,67258.15
66990,120614,67263.15
66995,120623,67268.15
67000,120632,67273.15
67005,120641,67278.15
67010,120650,67283.15
67015,120659,67288.15
67020,120668,67293.15
67025,120677,67298.15
67030,120686,67303.15
67035,120695,67308.15
67040,120704,67313.15
67045,120713,67318.15
67050,120722,67323.15
67055,120731,67328.15
67060,120740,67333.15
67065,120749,67338.15
67070,120758,67343.15
67075,120767,67348.15
67080,120776,67353.15
67085,120785,67358.15
67090,120794,67363.15
67095,120803,67368.15
67100,120812,67373.15
67105,120821,67378.15
67110,120830,67383.15
67115,120839,67388.15
67120,120848,67393.15
67125,120857,67398.15
67130,120866,67403.15
67135,120875,67408.15
67140,120884,67413.15
67145,120893,67418.15
67150,120902,67423.15
67155,120911,67428.15
67160,120920,67433.15
67165,120929,67438.15
67170,120938,67443.15
67175,120947,67448.15
67180,120956,67453.15
67185,120965,67458.15
67190,120974,67463.15
67195,120983,67468.15
67200,120992,67473.15
67205,121001,67478.15
67210,121010,67483.15
67215,121019,67488.15
67220,121028,67493.15
67225,121037,67498.15
67230,121046,67503.15
67235,121055,67508.15
67240,121064,67513.15
67245,121073,67518.15
67250,121082,67523.15
67255,121091,67528.15
67260,121100,67533.15
67265,121109,67538.15
67270,121118,67543.15
67275,121127,67548.15
67280,121136,67553.15
67285,121145,67558.15
67290,121154,67563.15
67295,121163,67568.15
67300,121172,67573.15
67305,121181,67578.15
67310,121190,67583.15
67315,121199,67588.15
67320,121208,67593.15
67325,121217,67598.15
67330,121226,67603.15
67335,121235,67608.15
67340,121244,67613.15
67345,121253,67618.15
67350,121262,67623.15
67355,121271,67628.15
67360,121280,67633.15
67365,121289,67638.15
67370,121298,67643.15
67375,121307,67648.15
67380,121316,67653.15
67385,121325,67658.15
67390,121334,67663.15
67395,121343,67668.15
67400,121352,67673.15
67405,121361,67678.15
67410,121370,67683.15
67415,121379,67688.15
67420,121388,67693.15
67425,121397,67698.15
67430,121406,67703.15
67435,121415,67708.15
67440,121424,67713.15
67445,121433,67718.15
67450,121442,67723.15
67455,121451,67728.15
67460,121460,67733.15
67465,121469,67738.15
67470,121478,67743.15
67475,121487,67748.15
67480,121496,67753.15
67485,121505,67758.15
67490,121514,67763.15
67495,121523,67768.15
67500,121532,67773.15
67505,121541,67778.15
67510,121550,67783.15
67515,121559,67788.15
67520,121568,67793.15
67525,121577,67798.15
67530,121586,67803.15
67535,121595,67808.15
67540,121604,67813.15
67545,121613,67818.15
67550,121622,67823.15
67555,121631,67828.15
67560,121640,67833.15
67565,121649,67838.15
67570,121658,67843.15
67575,121667,67848.15
67580,121676,67853.15
67585,121685,67858.15
