edad,trabajo,estado_civil ,educacion,total_hijos,credito_sin_pago,prestamo_vivienda,prestamo_personal,valor_prestamo,dias_ultimo_pago,tarjetas_credito,contacto,mes,dia_semana,duracion_ultimo_contacto,dias_ultimo_contacto,anterior_contacto,numero_empleados,si_no
31,1,3,5,5,0,1,1,275608,0,1,2,6,22,287,0,0,1661,0
45,10,2,7,4,0,0,0,0,0,3,1,5,55,561,0,0,371,0
38,10,1,4,3,0,1,0,278220,0,0,1,11,11,70,6,0,213,0
35,4,1,7,7,0,1,0,115240,0,1,1,5,11,59,79,0,1711,0
50,5,1,7,4,0,1,1,332629,0,2,1,8,11,342,8,0,1019,0
48,2,1,6,2,0,1,0,234229,0,4,1,8,55,192,29,0,1718,0
48,1,1,8,4,-1,0,1,250672,0,0,1,11,22,63,71,0,1462,0
52,10,2,2,0,-1,1,0,279527,0,2,1,11,33,208,41,0,1927,0
32,1,1,4,8,0,1,0,438846,0,3,1,7,33,173,12,0,556,0
31,2,1,6,6,0,0,0,0,0,2,2,5,22,204,0,0,1664,0
41,10,3,4,5,0,0,0,0,0,0,1,8,33,167,0,0,383,0
41,1,1,5,6,0,0,0,0,0,3,2,5,44,135,0,0,1171,0
57,1,1,7,8,0,0,1,378012,0,0,2,6,44,253,82,0,108,0
25,11,2,4,1,0,0,1,432734,0,0,1,4,33,274,21,0,480,0
40,8,2,5,3,0,1,0,91446,0,1,1,4,44,91,45,1,1174,0
51,2,1,8,7,-1,1,0,302670,0,1,2,5,55,436,85,0,1508,0
26,1,2,7,4,0,1,0,196766,0,5,1,5,11,57,7,0,422,0
29,10,2,7,0,0,1,1,160630,0,2,1,5,22,485,1,0,1698,0
39,1,1,7,5,0,1,0,131079,0,0,1,7,11,929,83,0,930,0
57,3,1,5,4,0,0,0,0,0,4,1,11,44,199,0,0,959,0
34,2,1,2,1,-1,1,0,23886,0,3,1,5,55,1094,73,0,1453,0
29,2,1,6,5,0,0,0,0,0,5,1,7,11,334,0,0,1713,0
27,1,2,5,3,0,1,0,26916,0,4,2,5,22,390,28,0,385,0
50,1,3,6,0,0,1,1,110980,0,2,1,7,11,68,63,0,1516,0
47,8,1,2,0,0,1,1,405405,0,3,1,8,22,220,19,0,1802,0
40,4,3,6,4,0,1,0,49877,0,5,1,8,44,144,56,0,1650,0
41,10,1,4,2,-1,1,0,95067,0,2,2,6,33,649,86,0,171,1
28,2,2,3,5,0,0,0,0,0,3,2,7,22,117,0,0,176,0
37,4,3,5,3,0,0,0,0,0,5,1,9,33,134,0,0,1747,0
48,8,1,5,2,-1,0,0,0,0,3,1,8,55,88,0,0,1892,0
37,1,3,5,8,0,0,0,0,0,3,1,5,55,11,0,1,1978,0
27,2,2,6,0,0,0,0,0,0,3,1,11,22,217,0,2,1966,1
35,2,1,2,8,-1,1,0,432497,0,0,1,4,11,107,70,0,923,0
26,11,2,7,0,0,1,0,63254,0,0,1,4,22,136,77,0,641,0
32,1,1,6,5,0,0,0,0,0,4,1,7,11,77,0,0,1286,0
28,8,3,5,5,-1,0,1,328503,0,2,1,7,55,278,23,0,810,1
27,1,1,5,1,0,0,1,85659,0,2,1,5,44,151,46,0,1338,0
43,10,1,4,0,0,0,1,119896,0,5,1,8,11,108,70,0,1307,0
42,2,1,6,6,0,0,0,0,0,0,1,7,44,1187,0,0,1799,1
35,1,1,5,1,0,1,0,351117,0,5,1,5,22,124,43,0,1213,0
57,5,3,7,1,0,1,0,378626,0,2,2,5,55,754,14,0,9,0
51,5,1,7,0,0,1,0,24682,0,3,1,11,11,1070,38,0,432,0
46,2,1,5,3,0,0,0,0,0,4,1,8,33,64,0,0,1107,0
30,1,2,5,1,0,0,0,0,0,5,2,5,22,315,0,0,228,0
49,2,1,3,2,0,1,0,156668,0,2,1,8,22,232,26,0,1129,0
32,1,2,5,4,0,1,0,414107,0,3,1,11,44,120,26,0,634,0
29,10,2,4,4,0,0,1,336590,0,4,2,9,44,251,90,1,93,0
40,10,2,7,0,0,1,1,399483,0,2,1,8,55,150,13,0,1350,0
44,11,1,5,4,0,1,0,53866,0,3,2,8,44,99,50,0,697,0
24,9,2,5,1,0,0,0,0,0,1,1,8,44,355,0,0,1521,1
51,11,1,6,1,-1,1,0,345607,0,3,2,5,33,360,26,0,384,0
35,1,1,7,0,0,0,0,0,0,5,1,4,22,72,0,0,1924,0
55,2,1,8,7,0,1,0,177079,0,0,1,8,11,280,37,0,1059,0
18,9,2,5,7,0,1,0,173986,0,1,1,5,55,251,40,2,1129,0
45,2,1,6,6,-1,0,0,0,0,3,2,6,22,313,0,0,360,0
39,2,1,4,0,0,0,0,0,0,3,1,11,11,407,0,0,332,0
33,1,1,5,0,0,0,1,299432,0,2,1,5,55,254,72,0,450,0
41,10,1,7,3,0,0,0,0,0,5,1,4,22,219,0,0,363,0
60,5,1,7,6,0,0,0,0,0,1,2,6,11,316,0,0,877,0
43,1,1,5,8,0,0,0,0,0,0,1,7,22,215,0,0,1158,0
33,2,1,6,5,0,1,0,284857,0,5,2,6,44,111,67,0,213,0
56,2,1,5,3,0,1,0,95134,0,1,1,8,44,69,67,0,1447,0
40,5,1,7,7,0,1,0,378772,0,0,1,5,44,188,54,0,412,0
51,2,1,6,3,-1,1,0,343008,0,5,1,11,22,62,37,0,232,0
25,1,1,7,2,0,0,0,0,0,4,2,6,11,121,0,0,1728,0
51,2,1,6,1,-1,1,0,456059,0,1,1,11,55,312,35,0,807,0
48,10,1,7,8,0,1,0,261498,0,3,1,8,22,247,8,0,343,0
32,1,2,7,8,0,0,0,0,0,0,1,7,11,97,0,0,79,0
33,10,1,4,5,0,1,0,375101,0,1,1,5,11,241,18,0,645,0
50,5,3,7,6,0,0,0,0,0,5,2,5,22,63,0,1,986,0
46,5,1,7,3,0,0,0,0,0,4,2,5,22,310,0,0,1825,0
31,1,1,7,4,0,1,0,212987,0,3,1,10,22,107,58,0,1568,0
44,7,1,7,7,0,0,0,0,0,1,1,6,22,234,0,1,1422,1
45,3,1,7,1,-1,0,0,0,0,2,2,6,33,262,0,0,833,0
47,5,1,5,3,0,0,0,0,0,4,1,5,11,57,0,2,1944,0
37,2,2,6,4,0,0,1,465786,0,0,2,5,33,202,56,0,999,0
43,5,1,7,7,0,1,1,312702,0,5,2,6,22,435,88,0,1906,0
29,1,2,7,7,0,0,0,0,0,5,1,9,55,110,0,1,1066,0
36,2,1,6,7,0,0,0,0,0,2,1,5,22,395,0,0,1154,0
32,1,2,7,3,0,1,0,324491,0,0,1,7,44,315,66,0,1856,0
39,10,1,5,3,-1,0,0,0,0,4,1,7,33,781,0,0,1213,1
21,9,2,5,3,0,0,0,0,0,5,1,8,44,236,0,0,585,0
33,10,3,5,2,0,-1,-1,0,0,3,1,5,55,224,0,0,1817,0
48,4,1,2,6,-1,1,1,416376,0,4,1,8,22,307,84,0,625,0
44,1,3,5,0,0,1,1,416889,0,1,1,7,33,70,41,0,677,0
58,7,3,4,8,0,1,0,49921,0,3,2,6,44,430,35,0,938,0
27,2,1,6,6,0,0,0,0,0,0,2,5,44,44,0,0,688,0
54,2,1,2,6,0,0,1,283380,0,0,1,5,55,139,12,0,1800,0
39,10,2,4,6,0,0,0,0,0,4,2,5,55,1059,0,0,1026,1
45,8,1,5,6,-1,0,0,0,0,4,2,6,22,559,0,0,810,0
49,2,1,5,3,-1,1,1,228603,0,3,1,8,11,166,37,0,1315,0
39,8,3,5,1,0,0,0,0,0,4,1,7,44,151,0,0,1350,0
29,2,2,6,2,0,1,0,475912,0,0,1,7,44,633,3,0,1443,0
41,2,1,2,8,0,1,1,207525,0,0,1,5,33,389,5,0,731,0
52,7,2,2,8,-1,1,0,397639,0,1,2,5,44,61,4,0,827,0
30,1,2,7,5,0,1,0,56869,0,4,1,11,55,222,10,0,103,0
43,8,3,5,3,0,1,0,231512,0,3,1,7,11,140,78,0,396,0
49,8,1,5,8,0,0,0,0,0,4,1,8,11,117,0,0,1684,0
40,1,3,7,0,0,1,1,357706,0,4,1,8,33,65,39,0,654,0
44,11,1,6,4,-1,0,0,0,0,5,1,7,33,92,0,0,859,0
35,2,1,6,1,0,0,0,0,0,2,1,5,44,270,0,0,1849,0
32,1,1,5,2,0,1,0,481643,0,4,1,7,44,434,23,0,787,0
34,1,1,7,1,0,1,1,252694,0,3,1,4,44,177,18,0,507,1
30,1,2,7,8,0,1,0,227265,0,1,1,6,33,617,38,0,877,1
48,1,3,7,2,0,0,0,0,0,0,1,8,44,172,0,6,1225,1
30,7,2,7,2,0,-1,-1,0,0,1,1,8,11,148,0,0,1561,0
30,2,2,8,2,0,1,1,234726,0,5,2,5,22,201,12,0,1333,0
31,10,3,4,6,0,0,0,0,0,0,1,7,33,64,0,0,1600,0
38,1,1,7,7,0,1,0,134531,0,5,1,5,33,541,10,1,98,0
48,2,1,2,2,0,0,1,201961,0,1,2,6,22,291,44,0,1236,0
41,1,3,5,2,0,-1,-1,0,0,1,1,8,44,272,0,0,418,1
56,3,1,7,4,0,1,0,155284,0,3,1,9,44,105,87,0,160,0
28,2,1,5,4,0,1,0,194062,0,2,1,7,11,210,39,0,990,0
33,3,2,7,6,0,1,0,304775,0,0,1,11,22,435,2,0,137,0
27,8,2,5,1,0,0,0,0,0,4,2,5,55,156,0,0,4,0
57,6,1,2,5,0,1,0,387792,0,2,1,8,44,92,81,0,831,0
46,7,1,6,8,-1,1,1,404890,0,4,2,5,11,140,46,0,1797,0
39,5,2,7,5,0,0,0,0,0,2,1,5,44,122,0,0,131,0
49,2,1,6,1,0,0,0,0,0,2,1,5,55,235,0,0,269,0
33,2,1,5,6,0,1,0,252698,0,2,1,4,11,52,51,0,511,0
25,2,2,6,8,0,1,0,184631,0,1,1,5,55,655,48,1,1718,1
48,8,1,6,0,0,1,0,486908,0,2,1,7,33,18,82,0,1834,0
32,1,1,5,7,0,0,0,0,0,2,2,5,44,70,0,0,1285,0
34,1,2,5,5,0,0,0,0,0,2,1,3,22,469,0,2,1049,1
34,10,1,6,0,0,0,0,0,0,4,1,11,22,106,0,0,68,0
32,2,1,5,2,0,0,0,0,0,1,1,7,33,259,0,0,1709,0
40,1,2,7,1,-1,0,0,0,0,2,2,6,22,99,0,0,553,0
34,1,1,5,1,0,1,0,317717,0,4,1,7,11,295,53,0,1459,0
55,2,3,2,0,0,0,0,0,0,0,1,11,11,98,0,0,1285,0
42,8,1,5,1,-1,1,1,405309,0,2,1,8,55,41,12,0,832,0
35,10,1,4,8,0,0,1,99921,0,4,1,7,11,554,39,0,1612,0
34,10,2,7,3,-1,0,0,0,0,1,2,5,11,66,0,0,1036,0
40,3,1,6,0,0,1,0,143486,0,0,1,11,11,69,81,0,532,0
56,8,1,5,4,0,0,1,143979,0,3,2,5,11,307,73,0,875,0
50,10,1,4,5,0,1,0,108248,0,2,2,5,55,1003,54,0,964,0
22,2,2,3,8,-1,0,0,0,0,4,2,5,55,178,0,0,1135,0
39,10,2,4,3,0,1,0,257833,0,3,1,4,33,226,16,0,559,0
50,10,1,6,3,0,1,0,85194,0,5,2,11,11,55,10,0,1740,0
31,2,2,5,3,0,1,0,139106,0,0,1,5,44,361,64,0,502,0
48,2,1,2,2,0,1,0,351228,0,4,2,5,22,36,16,0,369,0
29,2,1,2,8,0,0,1,360350,0,5,2,6,11,164,48,0,1725,0
31,2,2,6,2,0,1,0,153747,0,4,2,5,22,182,76,0,1636,0
24,9,2,5,2,0,0,0,0,0,4,1,7,33,115,0,1,1117,0
39,3,1,8,4,0,1,1,113284,0,4,1,5,44,85,36,0,882,0
29,8,2,5,6,0,1,0,235979,0,0,2,5,44,430,83,0,1658,0
45,4,1,2,5,0,0,0,0,0,2,1,8,44,76,0,0,1557,0
29,10,2,4,3,0,-1,-1,0,0,3,1,11,33,257,0,1,1757,0
54,4,3,2,3,-1,1,0,196839,0,2,2,6,55,238,80,0,1926,0
44,2,1,6,4,0,0,0,0,0,3,1,8,44,1056,0,0,571,1
56,2,1,2,5,-1,0,0,0,0,3,2,5,55,116,0,0,222,0
46,2,1,2,8,-1,0,0,0,0,3,2,5,33,153,0,0,1448,0
37,10,2,5,8,0,1,0,493418,0,1,2,4,44,201,90,0,542,0
30,1,2,7,8,0,1,0,83182,0,5,1,5,11,114,13,0,1769,0
37,10,1,4,1,0,1,0,264851,0,1,1,8,11,89,27,0,576,0
50,2,1,2,1,0,0,0,0,0,2,1,7,11,1130,0,0,1079,1
33,9,1,4,0,0,1,0,485723,0,0,1,8,11,265,71,4,1374,1
58,6,1,2,5,-1,0,0,0,0,1,1,7,33,119,0,0,534,0
26,3,1,4,6,0,1,0,188820,0,2,1,7,22,113,0,0,1143,0
56,2,1,2,6,-1,0,0,0,0,2,2,5,55,1097,0,0,161,1
39,10,1,4,8,0,0,0,0,0,1,2,6,33,249,0,0,746,0
49,5,3,7,1,0,1,0,129722,0,4,2,8,11,26,64,0,966,0
35,2,1,6,3,0,0,0,0,0,3,1,5,55,349,0,0,1448,0
35,2,1,6,4,-1,0,0,0,0,1,2,5,11,240,0,0,811,0
49,5,1,7,6,0,1,0,61711,0,1,1,11,22,37,10,1,57,0
51,10,1,4,6,0,1,0,153506,0,4,1,8,33,118,60,0,805,0
24,2,2,6,4,0,0,0,0,0,5,1,5,11,297,0,0,708,0
32,1,2,7,8,0,1,0,287483,0,4,2,7,11,109,74,0,1838,0
53,6,1,6,3,-1,0,0,0,0,4,1,7,55,891,0,0,744,0
37,5,1,7,2,0,1,0,58042,0,3,1,10,44,150,7,5,1733,1
31,5,1,7,1,0,1,1,131181,0,0,1,8,11,85,89,0,1646,0
51,1,1,6,7,0,0,1,252778,0,1,1,11,22,110,29,0,1897,0
29,1,2,5,1,0,-1,-1,0,0,2,1,7,33,183,0,0,667,0
31,8,1,5,7,0,-1,-1,0,0,2,1,5,44,582,0,1,1492,0
43,10,2,4,2,0,1,0,38876,0,3,1,7,22,64,46,0,1882,0
33,1,1,5,8,0,1,0,199833,0,3,1,5,44,59,10,0,1633,0
33,5,1,7,2,0,1,0,485741,0,4,1,5,11,259,74,0,258,0
38,10,1,7,7,-1,0,0,0,0,5,2,6,33,36,0,0,696,0
31,10,2,8,3,-1,0,0,0,0,2,1,11,44,63,0,0,1541,0
28,10,2,7,5,-1,0,0,0,0,2,2,6,33,354,0,0,746,0
26,10,1,7,4,0,0,0,0,0,2,2,7,44,270,0,0,1545,0
56,1,1,6,0,0,0,0,0,0,0,1,8,33,338,0,1,1102,1
25,1,2,5,2,0,0,1,157716,0,5,1,7,22,586,18,0,294,0
58,2,1,6,6,0,0,0,0,0,5,1,11,22,64,0,1,759,0
46,1,1,7,0,0,1,0,46232,0,5,1,11,55,70,82,0,1571,0
33,1,2,5,1,0,0,0,0,0,2,1,11,33,578,0,0,1206,0
26,9,2,6,8,0,1,0,349617,0,1,1,3,11,1447,25,0,112,1
56,2,1,2,6,-1,1,0,363405,0,1,2,7,33,300,86,0,1711,0
51,1,1,5,0,0,-1,-1,0,0,4,2,5,44,89,0,0,1513,0
54,10,1,8,6,0,1,0,209321,0,3,1,11,44,222,22,1,192,0
37,1,1,5,2,-1,0,0,0,0,1,2,5,22,152,0,0,1367,0
37,8,3,6,5,0,0,0,0,0,5,1,7,33,885,0,0,6,0
71,6,3,2,3,0,1,0,460171,0,5,2,4,44,96,56,0,1946,0
45,2,1,2,2,0,0,0,0,0,1,1,7,55,144,0,0,1912,0
55,2,1,2,5,0,0,0,0,0,5,1,11,55,227,0,0,521,1
32,2,1,6,5,0,1,0,494089,0,2,1,11,22,247,18,0,395,0
29,2,1,6,2,-1,1,0,290307,0,0,2,5,33,337,14,0,1946,0
32,2,3,6,5,-1,1,0,394463,0,2,2,5,11,460,37,0,725,0
29,3,1,4,7,0,0,0,0,0,5,1,7,33,736,0,0,953,0
41,7,2,7,3,0,1,0,418167,0,4,2,5,33,318,32,0,1528,0
34,1,1,7,8,0,1,0,373161,0,5,1,5,11,301,19,1,483,0
35,1,1,7,4,0,1,0,79292,0,4,2,5,11,355,12,0,254,0
32,8,1,5,7,0,1,0,377389,0,4,1,11,22,105,89,1,203,0
40,1,2,7,5,0,0,0,0,0,4,1,8,33,183,0,0,233,0
51,2,1,6,5,0,1,0,421611,0,0,1,10,44,746,57,0,1269,1
39,1,1,5,4,0,0,0,0,0,5,1,5,22,264,0,0,1872,0
42,2,1,3,0,-1,0,0,0,0,2,2,5,22,99,0,0,837,0
30,8,1,5,7,0,0,0,0,0,5,1,5,44,192,0,0,223,0
54,4,1,2,8,0,0,0,0,0,1,1,7,33,196,0,0,1809,0
33,2,2,6,6,0,1,0,186885,0,1,1,7,22,154,85,0,1611,0
37,10,1,4,0,0,1,1,352231,0,1,1,11,11,79,28,0,984,0
51,2,1,6,6,-1,0,0,0,0,5,2,7,11,41,0,0,497,0
44,11,2,2,7,0,0,0,0,0,5,1,6,22,276,0,0,290,0
39,2,1,2,8,0,0,0,0,0,1,1,5,55,180,0,0,1123,0
29,1,2,5,5,0,1,0,445873,0,1,2,11,11,207,4,1,1907,0
33,2,1,6,1,-1,1,0,434530,0,0,2,7,33,164,32,0,697,0
41,1,3,7,8,0,1,0,131968,0,3,1,8,33,146,78,0,1969,0
44,8,1,4,3,-1,1,0,118494,0,5,1,5,44,428,83,1,719,0
37,10,2,4,1,0,0,1,225689,0,5,1,8,33,175,12,0,1319,0
53,8,1,2,7,0,0,0,0,0,5,2,5,55,86,0,0,360,0
51,10,1,4,5,0,1,1,341398,0,0,1,7,44,137,80,0,394,0
43,1,1,5,4,0,1,0,144297,0,5,1,5,33,129,8,0,222,0
20,8,2,5,1,0,0,0,0,0,3,2,7,22,97,0,0,270,0
29,2,1,2,5,0,0,0,0,0,0,1,11,33,219,0,0,567,0
31,1,2,7,2,0,1,0,194116,0,0,1,8,33,23,58,0,1908,0
70,6,1,2,2,0,1,0,242795,0,1,1,8,22,356,4,1,1309,1
39,1,2,8,1,0,0,0,0,0,0,2,5,44,211,0,0,1712,0
58,5,1,7,0,0,1,0,348352,0,5,1,8,11,59,80,0,1107,0
39,1,1,7,0,0,0,0,0,0,1,1,8,55,115,0,0,229,0
40,1,3,7,4,0,1,0,499222,0,2,1,4,33,84,29,0,48,0
37,2,1,6,4,-1,0,0,0,0,2,1,7,55,106,0,0,791,0
33,10,1,4,0,0,0,0,0,0,0,2,5,33,123,0,0,44,0
26,2,1,6,7,0,0,0,0,0,5,1,5,55,136,0,1,1372,0
39,10,3,4,2,0,0,0,0,0,2,2,5,55,251,0,0,774,0
38,2,1,3,1,-1,0,0,0,0,0,1,7,44,60,0,0,247,0
36,10,1,7,3,0,1,0,118936,0,5,1,5,44,164,39,0,569,0
46,8,1,3,3,0,1,0,465720,0,1,1,8,55,16,45,0,65,0
35,1,2,7,4,0,0,1,82952,0,2,2,7,33,98,85,0,1585,0
33,2,1,3,7,0,1,0,176949,0,2,1,4,33,165,0,0,1527,1
36,1,1,5,0,0,0,1,360911,0,4,2,5,22,147,54,0,1464,0
35,10,1,4,3,0,0,0,0,0,1,2,5,22,104,0,0,840,0
26,1,2,7,5,0,1,1,323136,0,1,1,5,11,9,36,1,307,0
45,2,1,2,1,-1,1,0,389755,0,5,1,8,55,994,21,0,602,1
31,10,2,8,8,0,0,0,0,0,2,2,6,33,46,0,0,1259,0
51,1,3,4,1,0,1,0,238360,0,4,1,7,22,408,14,0,174,0
37,1,3,7,1,-1,1,1,253996,0,0,1,5,11,121,46,0,1061,0
48,1,3,7,4,0,1,0,213141,0,0,2,5,55,224,58,0,1512,0
60,6,1,2,6,-1,1,1,219570,0,2,1,8,22,595,51,0,675,0
27,2,1,2,1,-1,0,0,0,0,5,2,5,44,438,0,0,370,0
45,4,1,2,5,-1,0,0,0,0,0,1,8,22,137,0,0,1944,0
57,6,2,5,7,0,1,0,320126,0,1,2,5,44,448,59,0,1501,0
32,2,3,6,5,0,1,0,436122,0,0,1,7,22,146,15,0,185,0
49,10,1,4,1,0,0,0,0,0,5,1,11,22,267,0,0,682,0
34,10,1,4,2,0,0,0,0,0,1,1,8,11,123,0,0,1277,0
44,2,1,6,7,0,0,0,0,0,0,1,5,44,556,0,0,1140,0
50,10,2,7,6,0,1,0,363220,0,1,1,8,44,174,20,0,756,0
24,1,2,5,4,-1,1,1,449921,0,1,1,7,44,493,71,0,168,0
47,2,1,6,7,0,-1,-1,0,0,5,1,6,22,380,0,0,979,1
36,10,1,4,6,0,1,0,254700,0,3,1,11,33,231,83,0,1262,0
28,2,1,6,0,-1,1,0,260258,0,4,1,5,44,334,31,0,190,0
43,6,1,5,1,0,1,0,375632,0,4,1,11,55,83,61,0,1457,0
30,8,2,5,0,0,-1,-1,0,0,5,1,5,44,11,0,1,1316,0
31,2,1,6,1,0,0,0,0,0,1,1,5,11,0,0,0,1962,0
58,1,1,7,0,0,1,0,366269,0,4,1,8,55,76,84,0,1966,0
37,2,1,4,3,0,1,0,445404,0,1,1,7,33,83,12,0,1385,0
29,7,2,7,1,0,1,0,122971,0,1,1,7,33,26,53,0,1980,0
27,2,2,6,4,-1,1,1,237633,0,0,1,5,44,101,66,0,843,0
59,1,1,5,6,0,1,0,366588,0,3,2,5,44,76,16,0,903,0
51,7,1,7,6,0,1,1,433186,0,2,1,11,22,55,31,0,1268,0
35,1,2,4,8,-1,1,0,344668,0,4,2,5,22,352,40,0,1086,0
43,10,1,6,8,0,1,0,322647,0,5,1,7,44,50,85,0,1525,0
55,2,1,4,3,0,1,0,88930,0,1,1,5,55,77,67,1,351,0
31,2,1,2,8,0,1,0,289218,0,5,2,5,33,287,73,0,1755,0
32,10,1,6,3,0,0,0,0,0,3,1,7,55,271,0,0,825,0
32,1,2,7,4,0,0,0,0,0,3,1,8,33,823,0,0,1861,1
58,6,3,4,1,0,1,0,371009,0,1,1,6,11,470,42,0,1567,0
38,2,1,2,0,0,1,0,416118,0,2,1,5,33,100,34,0,1189,0
52,2,1,4,2,0,0,1,344418,0,4,2,5,33,611,72,0,1232,0
31,7,2,7,4,0,1,0,281414,0,4,1,7,55,85,33,0,1052,0
40,5,1,5,4,-1,0,0,0,0,1,1,11,22,825,0,0,1060,0
32,2,3,4,2,0,0,0,0,0,2,1,7,55,261,0,0,844,0
26,9,2,6,0,-1,1,0,258179,0,2,1,5,55,682,65,2,1002,0
38,2,1,6,5,0,0,0,0,0,1,1,11,33,559,0,1,870,0
42,2,1,6,3,-1,0,0,0,0,0,2,5,55,119,0,0,1438,0
73,6,1,7,2,0,1,0,215932,0,1,1,4,44,79,39,1,1371,0
58,6,1,7,0,0,0,0,0,0,5,2,5,22,98,0,0,1688,0
48,1,1,6,2,0,1,0,260635,0,0,1,7,44,347,49,0,1941,0
54,1,2,7,1,0,0,0,0,0,4,1,11,22,67,0,0,825,0
37,1,1,7,0,0,-1,-1,0,0,4,1,6,55,602,0,1,1615,1
52,10,1,4,3,0,0,0,0,0,2,1,11,55,202,0,0,1032,0
31,2,1,6,2,-1,1,1,72331,0,4,1,7,33,16,74,0,706,0
35,1,1,7,8,0,1,1,356414,0,3,2,5,44,369,12,0,1171,0
33,1,2,7,5,0,0,0,0,0,2,1,5,33,6,0,0,332,0
37,10,2,4,1,0,1,0,26003,0,3,1,11,33,224,15,0,787,1
27,5,1,7,5,0,1,0,99380,0,3,2,5,22,345,6,0,1084,0
24,8,2,5,6,0,1,0,133515,0,1,2,6,33,221,77,0,1181,0
37,1,2,7,4,0,1,0,483738,0,0,1,5,44,255,26,1,111,0
40,1,2,7,7,0,1,0,368891,0,4,1,8,11,160,80,0,1539,0
42,10,3,4,0,0,0,0,0,0,5,1,11,55,675,0,1,916,0
38,3,1,3,6,0,0,1,59511,0,1,2,6,22,165,51,0,1821,0
33,7,1,6,5,0,1,0,195364,0,3,2,6,11,107,21,0,1725,0
53,1,3,7,5,0,1,0,186320,0,5,1,8,55,61,29,0,536,0
30,8,3,5,2,0,-1,-1,0,0,1,1,5,55,186,0,1,924,0
29,1,2,7,8,-1,1,0,291291,0,5,1,7,55,837,1,0,1429,0
39,8,1,5,2,-1,1,0,394770,0,2,2,7,11,173,23,0,1329,0
44,2,3,2,8,-1,1,1,233609,0,4,2,5,55,393,44,0,259,0
56,1,1,8,2,0,1,0,71380,0,3,1,8,55,157,78,0,481,0
48,2,1,6,5,-1,1,0,436014,0,1,1,5,33,68,44,0,625,0
40,7,1,5,4,0,0,0,0,0,1,1,7,11,353,0,0,1660,0
29,8,1,6,8,0,1,0,453545,0,5,2,5,11,238,66,0,1610,0
42,3,1,2,7,-1,1,0,421792,0,0,2,7,44,485,59,0,782,0
35,1,1,5,6,0,0,0,0,0,3,1,7,33,788,0,0,9,1
37,2,1,3,7,0,0,0,0,0,5,1,10,44,246,0,0,497,0
35,1,1,7,0,0,1,0,166043,0,3,1,5,55,763,30,0,377,1
46,11,1,6,6,0,1,0,62064,0,0,1,7,11,241,73,0,1328,0
31,2,3,4,6,0,1,0,34174,0,0,2,5,44,176,42,0,656,0
29,3,1,5,3,0,0,0,0,0,4,2,5,44,325,0,0,1521,0
26,1,2,5,5,0,1,0,269083,0,0,2,5,11,130,9,0,558,0
29,1,2,7,2,0,1,1,404628,0,5,1,8,33,467,84,0,1397,1
50,2,1,6,8,0,1,0,354038,0,1,1,4,11,249,79,1,1118,0
29,1,2,7,6,0,0,0,0,0,1,1,8,44,139,0,0,903,0
41,2,1,6,4,0,1,1,361618,0,5,1,5,11,105,28,1,9,0
38,1,1,6,8,0,1,1,191612,0,3,1,11,33,122,24,0,1085,0
36,5,2,7,3,0,0,0,0,0,5,2,6,11,301,0,0,1519,0
46,1,2,7,4,0,0,0,0,0,4,2,6,44,57,0,0,1099,0
34,5,1,7,7,0,1,0,232548,0,4,2,6,44,773,7,0,1047,0
44,1,1,5,5,0,1,0,305929,0,4,1,4,44,292,47,0,1905,0
52,1,1,7,4,0,1,0,238982,0,3,1,8,33,261,17,0,1968,0
46,4,1,2,4,0,0,0,0,0,1,1,7,33,236,0,0,1325,0
37,10,2,4,7,0,1,0,486114,0,3,1,5,44,56,81,1,1356,0
44,5,1,6,3,0,1,0,276699,0,2,1,8,22,100,18,0,1369,0
46,1,3,7,8,0,1,0,329639,0,4,2,5,33,184,87,0,939,0
37,8,1,5,0,0,0,0,0,0,1,2,5,11,63,0,0,809,0
49,12,1,5,3,-1,1,0,252730,0,1,2,5,22,43,59,0,1654,0
39,1,2,5,0,0,0,0,0,0,1,2,6,11,202,0,0,138,0
56,10,1,4,2,-1,0,1,112058,0,3,2,5,11,24,69,0,731,0
27,9,2,7,7,0,0,0,0,0,3,1,8,33,180,0,3,674,1
29,8,2,7,5,0,0,0,0,0,5,1,7,55,116,0,0,419,0
36,1,2,5,8,0,1,1,354140,0,4,1,5,55,10,1,0,1035,0
26,1,2,7,1,0,1,0,435599,0,2,1,9,22,386,27,3,623,1
39,2,1,3,8,-1,1,1,475498,0,0,2,5,55,162,79,0,378,0
37,1,1,5,3,0,1,0,348716,0,3,2,11,11,459,21,0,878,0
59,1,1,5,1,0,1,0,145923,0,1,1,4,33,101,83,0,1282,0
37,1,1,7,0,-1,0,0,0,0,1,1,8,33,739,0,0,196,1
23,2,2,6,1,0,0,0,0,0,5,1,7,22,126,0,0,1989,0
33,11,2,8,3,0,0,0,0,0,3,1,7,22,211,0,0,1097,0
46,7,1,5,0,-1,1,0,240484,0,3,2,7,55,121,84,0,1633,0
35,2,1,6,7,0,0,0,0,0,0,2,5,44,71,0,0,1741,0
34,5,1,7,7,0,1,0,171455,0,4,1,11,44,91,79,0,755,0
38,1,2,7,6,0,0,0,0,0,4,1,6,22,103,0,0,1712,0
32,5,3,7,0,0,1,1,378964,0,1,1,5,22,160,65,0,824,0
35,5,1,7,7,0,0,0,0,0,5,1,7,33,130,0,0,1577,0
48,2,1,3,8,0,0,0,0,0,3,2,5,33,25,0,1,821,0
